Area Schedule (PROPOSTA 01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Comments,Name,Number,Perimeter,QUADRA,TIPO DE MACROÁREA,% MÍNIMO,Acréscimo de Área,Area Type,Count,Export to IFC,Export to IFC As,IFC Predefined Type,IfcGUID,Image,Level,P_Purge em DataBase,P_Transformar em Floor,P_Transformar em SHP,P_Verificar Arredondamento,P_Área de Projeto,01.NATUREZA,02.LOTE,03.ZONEAMENTO,04.ÁREA DE LOTE,05.ÁREA REMANESCENTE,06.PERDA POR ATINGIMENTO VIÁRIO,07.COEFICIENTE DE APROVEITAMENTO,08.C.A. RESTANTE,09.ÁREA CONSTRUÍVEL RESTANTE,10.ÁREA CONSTRUÍVEL DO ÍNDICE,11.ÁREA CONSUMIDA DO C.A.,12.ÁREA CONSTRUÍDA TOTAL,13.ÁREA CONSTRUÍDA ABERTA,14.ÁREA CONSTRUÍDA FECHADA,15.ÁREA PRIVATIVA TOTAL,16.PAVIMENTOS TOTAIS,17.ÁREA INDIVIDUAL PAV. SUBSOLO,18.ÁREA INDIVIDUAL PAV. BASE,19.ÁREA INDIVIDUAL PAV. BASE DIFERENCIADO,20.ÁREA INDIVIDUAL PAV. TORRE,21.ÁREA INDIVIDUAL PAV. ÁTICO,22.ÁREA SOMADA PAVIMENTOS SUBSOLOS,23.ÁREA SOMADA PAVIMENTOS BASE,24.ÁREA SOMADA PAVIMENTOS TORRE,25.ÁREA TOTAL INDEFINIDA,26.ÁREA TOTAL COMERCIAL,27.ÁREA TOTAL ESTACIONAMENTO,28.ÁREA TOTAL RESIDENCIAL,29.ÁREA TOTAL DE LAZER,30.ÁREA TOTAL TÉCNICA,31.ÁREA ABERTA TOTAL INDEFINIDA,32.ÁREA ABERTA TOTAL COMERCIAL,33.ÁREA ABERTA TOTAL ESTACIONAMENTO,34.ÁREA ABERTA TOTAL RESIDENCIAL,35.ÁREA ABERTA TOTAL LAZER,36.ÁREA ABERTA TOTAL TÉCNICA,37.ÁREA TOTAL RESIDENCIAL PRIVATIVA,38.ÁREA TOTAL COMERCIAL PRIVATIVA,39.TOTAL DE UNIDADES,40.ÁREA DAS UNIDADES,41.VAGAS PARA X/m² DE COMÉRCIO,42.DEMANDA - VAGAS DE COMÉRCIO,43.VAGAS POR UNIDADE,44.DEMANDA - VAGAS PARA RESIDENCIAL,45.VAGAS PARA UNIDADES VISITANTES,46.VAGAS TOTAIS DEMANDA,47.TOTAL DE VAGAS,48.CAMPO RESERVA A,49.CAMPO RESERVA B,50.CAMPO RESERVA C,51.CAMPO RESERVA D,52.CAMPO RESERVA E,53.C.A. UTILIZADO,54.PERCENTUAL PRIVATIVO FECHADO DO TERRENO,55.PERCENTUAL PRIVATIVO FECHADO DA AREA CONSTRUIDA,56.PERCENTUAL FECHADO DO INDEFINIDO,57.PERCENTUAL FECHADO DO COMERCIAL,58.PERCENTUAL FECHADO DO ESTACIONAMENTO,59.PERCENTUAL FECHADO DO RESIDENCIAL,60.PERCENTUAL FECHADO DO LAZER,61.PERCENTUAL FECHADO DO TÉCNICO,62.TO SUBSOLO LIMITE,63.TO BASE LIMITE,64.TO TORRE LIMITE,65.TO SUBSOLO PROJETO,66.TO BASE PROJETO,67.TO TORRE PROJETO,68.PERCENTUAL PRIVATIVO RES DO PRIVATIVO,69.PERCENTUAL PRIVATIVO COMERCIAL DO PRIVATIVO,70.AREA INDEFINIDA ABERTA E FECHADA,71.AREA COMERCIAL ABERTA E FECHADA,72.AREA ESTACIONAMENTO ABERTA E FECHADA,73.AREA RESIDENCIAL ABERTA E FECHADA,74.AREA LAZER ABERTA E FECHADA,75.AREA TECNICA ABERTA E FECHADA,_VÉRTICES,VIAS_02.NOME,VIAS_03.TIPO DE VIA,VIAS_04.RUA,VIAS_05.RUA PROJETADA,VIAS_06.CALÇADA,VIAS_07.CALÇADA PROJETADA,VIAS_08.RUA ÁREA VERDE,VIAS_09.RUA PAVIMENTAÇÃO,VIAS_10.RUA MEIO-FIO,VIAS_11.RUA PROJETADA ÁREA VERDE,VIAS_12.RUA PROJETADA PAVIMENTAÇÃO,VIAS_13.RUA PROJETADA MEIO-FIO,VIAS_14.CALÇADA ÁREA VERDE,VIAS_15.CALÇADA PAVIMENTAÇÃO,VIAS_16.CALÇADA MEIO-FIO,VIAS_17.CALÇADA PROJETADA ÁREA VERDE,VIAS_18.CALÇADA PROJETADA PAVIMENTAÇÃO,VIAS_19.CALÇADA PROJETADA MEIO-FIO,VIAS_20._CICLOVIA ÁREA,VIAS_21._CICLOVIA ÁREA PROJETADA,VIAS_22._ONIBUS ÁREA,VIAS_23._ONIBUS ÁREA PROJETADA,VIAS_24._VLT ÁREA,VIAS_25._VLT ÁREA PROJETADA,VIAS_26._ESTACIONAMENTO ÁREA,VIAS_27._ESTACIONAMENTO ÁREA PROJETADA,VIAS_28.__CAMPO RESERVA VIA A,VIAS_29.__CAMPO RESERVA VIA B,VIAS_30.__CAMPO RESERVA VIA C,VIAS_31.__CAMPO RESERVA VIA D,VIAS_32.__CAMPO RESERVA VIA E,VIAS_33.CALCADA AREA ASFALTAVEL,VIAS_34.CALCADA PROJETADA AREA ASFALTAVEL,VIAS_35.RUA AREA ASFALTAVEL,VIAS_36.RUA PROJETADA AREA ASFALTAVEL,VIAS_37.VIA,VIAS_38.VIA AREA VERDE,VIAS_39.VIA ASFALTAVEL,VIAS_40.VIA MEIO FIO,VIAS_41.VIA PAVIMENTACAO,VIAS_42.VIA PROJETADA,VIAS_43.VIA PROJETADA AREA ASFALTAVEL,VIAS_44.VIA PROJETADA AREA VERDE,VIAS_45.VIA PROJETADA MEIO FIO,VIAS_46.VIA PROJETADA PAVIMENTACAO,VIAS_47.PERCENTUAL DE AREA ASFALTAVEL,VIAS_48.PERCENTUAL DE AREA VERDE,VIAS_49.PERCENTUAL DE CALCADA,VIAS_50.PERCENTUAL DE MEIO FIO,VIAS_51.PERCENTUAL DE PAVIMENTACAO,VIAS_52.PERCENTUAL DE RUA
5868.15 m²,LOTE,L-140,,385.34,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lh,,Level 1,,,No,,Yes,Lote,L-140,Z3,5868.19 m²,5868.19 m²,0.00 m²,3.45,0,0.00 m²,20245.26 m²,20245.26 m²,23449.40 m²,3156.14 m²,20293.26 m²,17208.47 m²,4,0.00 m²,4772.68 m²,0.00 m²,4618.68 m²,1616.54 m²,0.00 m²,4772.68 m²,13856.04 m²,0.00 m²,20245.26 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,3156.14 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,17208.47 m²,0,0.00 m²,40.00 m²,431,1,0,0,431,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,3.45,293.249983,84.798948,0,99.763468,0,0,0,0.236532,95,95,95,0,81.33145,78.707098,0,100,0.00 m²,23401.40 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897.86 m²,LOTE,L-141,,275.94,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lg,,Level 1,,,No,,Yes,Lote,L-141,Z1,2897.82 m²,2897.82 m²,0.00 m²,1.01,0.046502,134.76 m²,2926.80 m²,2792.04 m²,3612.30 m²,772.26 m²,2840.04 m²,2373.23 m²,2,0.00 m²,1188.10 m²,0.00 m²,1188.10 m²,415.84 m²,0.00 m²,1188.10 m²,1188.10 m²,0.00 m²,2792.04 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,772.26 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2373.23 m²,0,0.00 m²,40.00 m²,60,1,0,0,60,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.963498,81.897141,83.563399,0,98.309881,0,0,0,1.690119,41,41,41,0,40.999817,41,0,100,0.00 m²,3564.30 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843.35 m²,LOTE,L-142,,238.33,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lj,,Level 1,,,No,,Yes,Lote,L-142,Z1,2843.37 m²,2843.37 m²,0.00 m²,1.01,0.046499,132.21 m²,2871.80 m²,2739.59 m²,3545.36 m²,757.77 m²,2787.59 m²,2328.65 m²,2,0.00 m²,1165.79 m²,0.00 m²,1165.78 m²,408.02 m²,0.00 m²,1165.79 m²,1165.78 m²,0.00 m²,2739.59 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,757.77 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2328.65 m²,0,0.00 m²,40.00 m²,59,1,0,0,59,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.963501,81.897688,83.536371,0,98.278084,0,0,0,1.721916,41,41,41,0,41.000132,41,0,100,0.00 m²,3497.36 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607.03 m²,LOTE,L-143,,231.1,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Li,,Level 1,,,No,,Yes,Lote,L-143,Z1,2607.06 m²,2607.06 m²,0.00 m²,0.99,0.026496,69.08 m²,2580.99 m²,2511.91 m²,3254.70 m²,694.78 m²,2559.92 m²,2135.13 m²,2,0.00 m²,1068.90 m²,0.00 m²,1068.89 m²,374.12 m²,0.00 m²,1068.90 m²,1068.89 m²,0.00 m²,2511.92 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,694.78 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2135.13 m²,0,0.00 m²,40.00 m²,54,1,0,0,54,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.963504,81.89805,83.406199,0,98.124939,0,0,0,1.875061,41,41,41,0,41.000251,41,0,100,0.00 m²,3206.70 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478.45 m²,LOTE,L-144,,221.39,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Ll,,Level 1,,,No,,Yes,Lote,L-144,Z1,2478.48 m²,2478.48 m²,0.00 m²,1.01,0.046501,115.25 m²,2503.27 m²,2388.02 m²,3096.53 m²,660.51 m²,2436.02 m²,2029.81 m²,2,0.00 m²,1016.18 m²,0.00 m²,1016.18 m²,355.66 m²,0.00 m²,1016.18 m²,1016.18 m²,0.00 m²,2388.02 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,660.51 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2029.81 m²,0,0.00 m²,40.00 m²,51,1,0,0,51,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.963499,81.89741,83.325135,0,98.02957,0,0,0,1.97043,41,41,41,0,40.999985,41,0,100,0.00 m²,3048.53 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004.11 m²,LOTE,L-145,,257.22,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lk,,Level 1,,,No,,Yes,Lote,L-145,Z1,3004.08 m²,3004.08 m²,0.00 m²,1.01,0.046499,139.69 m²,3034.12 m²,2894.43 m²,3743.02 m²,800.59 m²,2942.43 m²,2460.27 m²,2,0.00 m²,1231.67 m²,0.00 m²,1231.67 m²,431.09 m²,0.00 m²,1231.67 m²,1231.67 m²,0.00 m²,2894.43 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,800.59 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2460.27 m²,0,0.00 m²,40.00 m²,62,1,0,0,62,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.963501,81.897617,83.613392,0,98.368697,0,0,0,1.631303,41,41,41,0,41.000068,41,0,100,0.00 m²,3695.02 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647.95 m²,LOTE,L-146,,235.58,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0LX,,Level 1,,,No,,Yes,Lote,L-146,Z1,2647.99 m²,2647.99 m²,0.00 m²,1,0.0365,96.65 m²,2647.99 m²,2551.34 m²,3305.02 m²,705.69 m²,2599.34 m²,2168.64 m²,2,0.00 m²,1085.67 m²,0.00 m²,1085.67 m²,379.99 m²,0.00 m²,1085.67 m²,1085.67 m²,0.00 m²,2551.34 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,705.69 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2168.64 m²,0,0.00 m²,40.00 m²,55,1,0,0,55,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.9635,81.897499,83.430369,0,98.153375,0,0,0,1.846625,41,41,41,0,41.000033,41,0,100,0.00 m²,3257.02 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503.44 m²,LOTE,L-147,,210.88,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0LW,,Level 1,,,No,,Yes,Lote,L-147,Z1,2503.43 m²,2503.43 m²,0.00 m²,1,0.0365,91.38 m²,2503.43 m²,2412.05 m²,3127.21 m²,667.16 m²,2460.05 m²,2050.24 m²,2,0.00 m²,1026.40 m²,0.00 m²,1026.40 m²,359.24 m²,0.00 m²,1026.40 m²,1026.40 m²,0.00 m²,2412.05 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,667.16 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2050.24 m²,0,0.00 m²,40.00 m²,52,1,0,0,52,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.9635,81.897441,83.341497,0,98.04882,0,0,0,1.95118,41,41,41,0,40.999974,41,0,100,0.00 m²,3079.21 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601.66 m²,LOTE,L-148,,209.22,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0LZ,,Level 1,,,No,,Yes,Lote,L-148,Z1,2601.69 m²,2601.69 m²,0.00 m²,1,-0.154199,-401.18 m²,2601.69 m²,3002.87 m²,3248.08 m²,197.21 m²,3050.87 m²,2552.44 m²,2,0.00 m²,1066.69 m²,0.00 m²,1066.69 m²,869.49 m²,0.00 m²,1066.69 m²,1066.69 m²,0.00 m²,3002.87 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,197.21 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2552.44 m²,0,0.00 m²,40.00 m²,64,1,0,0,64,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,1.154199,98.106934,83.662677,0,98.426678,0,0,0,1.573322,41,41,41,0,40.999999,41,0,100,0.00 m²,3200.08 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104.87 m²,LOTE,L-149,,205.2,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0LY,,Level 1,,,No,,Yes,Lote,L-149,Z1,2104.93 m²,2104.93 m²,0.00 m²,1,0.036499,76.83 m²,2104.93 m²,2028.10 m²,2637.07 m²,560.97 m²,2076.10 m²,1723.89 m²,2,0.00 m²,863.02 m²,0.00 m²,863.02 m²,302.06 m²,0.00 m²,863.02 m²,863.02 m²,0.00 m²,2028.10 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,560.97 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1723.89 m²,0,0.00 m²,40.00 m²,44,1,0,0,44,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.963501,81.897697,83.034781,0,97.687978,0,0,0,2.312022,41,41,41,0,41.00013,41,0,100,0.00 m²,2589.07 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099.02 m²,LOTE,L-150,,198.32,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lb,,Level 1,,,No,,Yes,Lote,L-150,Z1,2099.04 m²,2099.04 m²,0.00 m²,1,0.036502,76.62 m²,2099.04 m²,2022.42 m²,2629.82 m²,559.40 m²,2070.42 m²,1719.06 m²,2,0.00 m²,860.61 m²,0.00 m²,860.61 m²,301.21 m²,0.00 m²,860.61 m²,860.61 m²,0.00 m²,2022.42 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,559.40 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1719.06 m²,0,0.00 m²,40.00 m²,43,1,0,0,43,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.963498,81.897326,83.029388,0,97.681633,0,0,0,2.318367,41,41,41,0,41.000001,41,0,100,0.00 m²,2581.82 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296.70 m²,LOTE,L-151,,198.17,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0La,,Level 1,,,No,,Yes,Lote,L-151,Z1,2296.70 m²,2296.70 m²,0.00 m²,1,0.0365,83.83 m²,2296.70 m²,2212.87 m²,2872.95 m²,612.07 m²,2260.87 m²,1880.94 m²,2,0.00 m²,941.65 m²,0.00 m²,941.65 m²,329.58 m²,0.00 m²,941.65 m²,941.65 m²,0.00 m²,2212.87 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,612.07 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1880.94 m²,0,0.00 m²,40.00 m²,48,1,0,0,48,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.9635,81.897556,83.195387,0,97.876925,0,0,0,2.123075,41,41,41,0,41.000058,41,0,100,0.00 m²,2824.95 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390.15 m²,LOTE,L-152,,204.45,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Ld,,Level 1,,,No,,Yes,Lote,L-152,Z1,2390.14 m²,2390.15 m²,0.00 m²,1,0.036498,87.24 m²,2390.14 m²,2302.91 m²,2987.88 m²,636.97 m²,2350.91 m²,1957.47 m²,2,0.00 m²,979.96 m²,0.00 m²,979.96 m²,342.99 m²,0.00 m²,979.96 m²,979.96 m²,0.00 m²,2302.91 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,636.97 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1957.47 m²,0,0.00 m²,40.00 m²,49,1,0,0,49,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.963502,81.897709,83.264502,0,97.958238,0,0,0,2.041762,41,41,41,0,41.000031,41,0,100,0.00 m²,2939.88 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704.07 m²,LOTE,L-153,,215.3,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lc,,Level 1,,,No,,Yes,Lote,L-153,Z1,2704.11 m²,2704.11 m²,0.00 m²,1,0.0365,98.70 m²,2704.11 m²,2605.41 m²,3374.05 m²,720.64 m²,2653.41 m²,2214.59 m²,2,0.00 m²,1108.68 m²,0.00 m²,1108.68 m²,388.04 m²,0.00 m²,1108.68 m²,1108.68 m²,0.00 m²,2605.41 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,720.64 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2214.59 m²,0,0.00 m²,40.00 m²,56,1,0,0,56,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.9635,81.897498,83.462353,0,98.191004,0,0,0,1.808996,41,41,41,0,40.999984,41,0,100,0.00 m²,3326.05 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944.18 m²,LOTE,L-154,,241.35,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lv,,Level 1,,,No,,Yes,Lote,L-154,Z1,2944.15 m²,2944.15 m²,0.00 m²,1,0.036502,107.47 m²,2944.15 m²,2836.68 m²,3669.30 m²,784.62 m²,2884.68 m²,2411.18 m²,2,0.00 m²,1207.10 m²,0.00 m²,1207.10 m²,422.48 m²,0.00 m²,1207.10 m²,1207.10 m²,0.00 m²,2836.68 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,784.62 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2411.18 m²,0,0.00 m²,40.00 m²,61,1,0,0,61,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.963498,81.897337,83.585633,0,98.336039,0,0,0,1.663961,41,41,41,0,40.999977,41,0,100,0.00 m²,3621.30 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968.89 m²,LOTE,L-155,,256.19,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lu,,Level 1,,,No,,Yes,Lote,L-155,Z1,2968.89 m²,2968.89 m²,0.00 m²,1,0.0365,108.37 m²,2968.89 m²,2860.52 m²,3699.73 m²,791.21 m²,2908.52 m²,2431.45 m²,2,0.00 m²,1217.24 m²,0.00 m²,1217.24 m²,426.04 m²,0.00 m²,1217.24 m²,1217.24 m²,0.00 m²,2860.52 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,791.21 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2431.45 m²,0,0.00 m²,40.00 m²,61,1,0,0,61,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.9635,81.897459,83.597227,0,98.349678,0,0,0,1.650322,41,41,41,0,40.999974,41,0,100,0.00 m²,3651.73 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739.20 m²,LOTE,L-156,,230.76,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lx,,Level 1,,,No,,Yes,Lote,L-156,Z1,2739.21 m²,2739.21 m²,0.00 m²,1.03,0.06895,188.87 m²,2821.39 m²,2632.52 m²,3417.24 m²,736.72 m²,2680.52 m²,2237.65 m²,2,0.00 m²,1123.08 m²,0.00 m²,1123.08 m²,386.36 m²,0.00 m²,1123.08 m²,1123.08 m²,0.00 m²,2632.52 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,736.72 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2237.65 m²,0,0.00 m²,40.00 m²,56,1,0,0,56,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.96105,81.689406,83.47791,0,98.209305,0,0,0,1.790695,41,41,41,0,41.000169,41,0,100,0.00 m²,3369.24 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703.96 m²,LOTE,L-157,,331.57,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lw,,Level 1,,,No,,Yes,Lote,L-157,Z1,5703.95 m²,5703.95 m²,-0.01 m²,0.62,0.032499,185.37 m²,3536.45 m²,3351.07 m²,4325.96 m²,926.89 m²,3399.07 m²,2848.41 m²,2,0.00 m²,1425.99 m²,0.00 m²,1425.99 m²,499.10 m²,0.00 m²,1425.99 m²,1425.99 m²,0.00 m²,3351.07 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,926.89 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2848.41 m²,0,0.00 m²,40.00 m²,72,1,0,0,72,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.587501,49.937544,83.799672,0,98.587849,0,0,0,1.412151,25,25,25,0,24.999968,25,0,100,0.00 m²,4277.96 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674.09 m²,LOTE,L-158,,281.61,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Lz,,Level 1,,,No,,Yes,Lote,L-158,Z2,4674.17 m²,4674.17 m²,0.00 m²,2.04,0.299999,1402.25 m²,9535.30 m²,8133.06 m²,9396.35 m²,1215.29 m²,8181.07 m²,6913.11 m²,4,0.00 m²,1869.67 m²,0.00 m²,1869.67 m²,654.38 m²,0.00 m²,1869.67 m²,5609.00 m²,0.00 m²,8133.07 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1215.29 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,6913.11 m²,0,0.00 m²,40.00 m²,173,1,0,0,173,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,1.740001,147.900235,84.501287,0,99.413279,0,0,0,0.586721,40,40,40,0,40.00007,40,0,100,0.00 m²,9348.35 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.46 m²,LOTE,L-159,,166.31,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Ly,,Level 1,,,No,,Yes,,,Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
